   0.0000000e+00   1.7300000e+02   1.7300000e+02   1.7844250e-01
   1.0000000e-01   9.6700000e+02   9.6700000e+02   9.9742135e-01
   2.0000000e-01   9.5300000e+02   9.5300000e+02   9.8298092e-01
   3.0000000e-01   9.9700000e+02   9.9700000e+02   1.0283651e+00
   4.0000000e-01   9.6100000e+02   9.6100000e+02   9.9123259e-01
   5.0000000e-01   9.8600000e+02   9.8600000e+02   1.0170191e+00
   6.0000000e-01   1.0000000e+03   1.0000000e+03   1.0314595e+00
   7.0000000e-01   9.0800000e+02   9.0800000e+02   9.3656524e-01
   8.0000000e-01   9.5600000e+02   9.5600000e+02   9.8607530e-01
   9.0000000e-01   9.2600000e+02   9.2600000e+02   9.5513151e-01
   1.0000000e+00   8.4900000e+02   8.4900000e+02   8.7570913e-01
   1.1000000e+00   8.5500000e+02   8.5500000e+02   8.8189789e-01
   1.2000000e+00   8.5900000e+02   8.5900000e+02   8.8602372e-01
   1.3000000e+00   9.2400000e+02   9.2400000e+02   9.5306859e-01
   1.4000000e+00   9.1900000e+02   9.1900000e+02   9.4791129e-01
   1.5000000e+00   1.0210000e+03   1.0210000e+03   1.0531202e+00
   1.6000000e+00   9.3100000e+02   9.3100000e+02   9.6028881e-01
   1.7000000e+00   1.0170000e+03   1.0170000e+03   1.0489943e+00
   1.8000000e+00   1.0000000e+03   1.0000000e+03   1.0314595e+00
   1.9000000e+00   9.1900000e+02   9.1900000e+02   9.4791129e-01
   2.0000000e+00   9.5700000e+02   9.5700000e+02   9.8710676e-01
   2.1000000e+00   8.7400000e+02   8.7400000e+02   9.0149562e-01
   2.2000000e+00   7.8800000e+02   7.8800000e+02   8.1279010e-01
   2.3000000e+00   7.7500000e+02   7.7500000e+02   7.9938112e-01
   2.4000000e+00   7.4400000e+02   7.4400000e+02   7.6740588e-01
   2.5000000e+00   7.3200000e+02   7.3200000e+02   7.5502837e-01
   2.6000000e+00   7.9400000e+02   7.9400000e+02   8.1897886e-01
   2.7000000e+00   7.2400000e+02   7.2400000e+02   7.4677669e-01
   2.8000000e+00   7.4400000e+02   7.4400000e+02   7.6740588e-01
   2.9000000e+00   7.4400000e+02   7.4400000e+02   7.6740588e-01
   3.0000000e+00   7.3700000e+02   7.3700000e+02   7.6018566e-01
   3.1000000e+00   7.5200000e+02   7.5200000e+02   7.7565756e-01
   3.2000000e+00   7.4900000e+02   7.4900000e+02   7.7256318e-01
   3.3000000e+00   7.3700000e+02   7.3700000e+02   7.6018566e-01
   3.4000000e+00   7.9000000e+02   7.9000000e+02   8.1485302e-01
   3.5000000e+00   7.4400000e+02   7.4400000e+02   7.6740588e-01
   3.6000000e+00   7.4000000e+02   7.4000000e+02   7.6328004e-01
   3.7000000e+00   7.5300000e+02   7.5300000e+02   7.7668901e-01
   3.8000000e+00   7.5400000e+02   7.5400000e+02   7.7772047e-01
   3.9000000e+00   7.7300000e+02   7.7300000e+02   7.9731821e-01
