   0.0000000e+00   1.5300000e+02   1.5300000e+02   1.9239233e-01
   1.0000000e-01   8.8400000e+02   8.8400000e+02   1.1116001e+00
   2.0000000e-01   9.0500000e+02   9.0500000e+02   1.1380069e+00
   3.0000000e-01   7.0600000e+02   7.0600000e+02   8.8777114e-01
   4.0000000e-01   6.8600000e+02   6.8600000e+02   8.6262182e-01
   5.0000000e-01   6.8400000e+02   6.8400000e+02   8.6010688e-01
   6.0000000e-01   8.0700000e+02   8.0700000e+02   1.0147752e+00
   7.0000000e-01   6.8500000e+02   6.8500000e+02   8.6136435e-01
   8.0000000e-01   6.4400000e+02   6.4400000e+02   8.0980824e-01
   9.0000000e-01   6.8100000e+02   6.8100000e+02   8.5633449e-01
   1.0000000e+00   6.9200000e+02   6.9200000e+02   8.7016661e-01
   1.1000000e+00   7.4400000e+02   7.4400000e+02   9.3555486e-01
   1.2000000e+00   7.3500000e+02   7.3500000e+02   9.2423766e-01
   1.3000000e+00   7.7600000e+02   7.7600000e+02   9.7579378e-01
   1.4000000e+00   7.5100000e+02   7.5100000e+02   9.4435712e-01
   1.5000000e+00   7.1700000e+02   7.1700000e+02   9.0160327e-01
   1.6000000e+00   6.4500000e+02   6.4500000e+02   8.1106570e-01
   1.7000000e+00   6.9500000e+02   6.9500000e+02   8.7393901e-01
   1.8000000e+00   7.0600000e+02   7.0600000e+02   8.8777114e-01
   1.9000000e+00   6.2300000e+02   6.2300000e+02   7.8340145e-01
   2.0000000e+00   6.2000000e+02   6.2000000e+02   7.7962905e-01
   2.1000000e+00   5.3900000e+02   5.3900000e+02   6.7777428e-01
   2.2000000e+00   6.3100000e+02   6.3100000e+02   7.9346118e-01
   2.3000000e+00   6.0200000e+02   6.0200000e+02   7.5699466e-01
   2.4000000e+00   5.9700000e+02   5.9700000e+02   7.5070732e-01
   2.5000000e+00   5.9700000e+02   5.9700000e+02   7.5070732e-01
   2.6000000e+00   5.9900000e+02   5.9900000e+02   7.5322226e-01
   2.7000000e+00   6.6800000e+02   6.6800000e+02   8.3998743e-01
   2.8000000e+00   6.0100000e+02   6.0100000e+02   7.5573719e-01
   2.9000000e+00   5.9300000e+02   5.9300000e+02   7.4567746e-01
   3.0000000e+00   6.0900000e+02   6.0900000e+02   7.6579692e-01
   3.1000000e+00   5.3000000e+02   5.3000000e+02   6.6645709e-01
   3.2000000e+00   6.3700000e+02   6.3700000e+02   8.0100597e-01
   3.3000000e+00   5.5900000e+02   5.5900000e+02   7.0292361e-01
   3.4000000e+00   6.5600000e+02   6.5600000e+02   8.2489783e-01
   3.5000000e+00   6.2300000e+02   6.2300000e+02   7.8340145e-01
   3.6000000e+00   5.6500000e+02   5.6500000e+02   7.1046841e-01
   3.7000000e+00   5.9900000e+02   5.9900000e+02   7.5322226e-01
   3.8000000e+00   5.8900000e+02   5.8900000e+02   7.4064760e-01
   3.9000000e+00   6.0400000e+02   6.0400000e+02   7.5950959e-01
   4.0000000e+00   6.3500000e+02   6.3500000e+02   7.9849104e-01
   4.1000000e+00   6.0200000e+02   6.0200000e+02   7.5699466e-01
   4.2000000e+00   6.4300000e+02   6.4300000e+02   8.0855077e-01
   4.3000000e+00   6.9600000e+02   6.9600000e+02   8.7519648e-01
   4.4000000e+00   6.1600000e+02   6.1600000e+02   7.7459918e-01
   4.5000000e+00   6.0300000e+02   6.0300000e+02   7.5825212e-01
   4.6000000e+00   5.4500000e+02   5.4500000e+02   6.8531908e-01
   4.7000000e+00   6.7300000e+02   6.7300000e+02   8.4627476e-01
   4.8000000e+00   5.3800000e+02   5.3800000e+02   6.7651682e-01
   4.9000000e+00   5.9500000e+02   5.9500000e+02   7.4819239e-01
   5.0000000e+00   6.7900000e+02   6.7900000e+02   8.5381955e-01
   5.1000000e+00   6.5400000e+02   6.5400000e+02   8.2238290e-01
   5.2000000e+00   6.2300000e+02   6.2300000e+02   7.8340145e-01
   5.3000000e+00   6.1000000e+02   6.1000000e+02   7.6705439e-01
   5.4000000e+00   5.9700000e+02   5.9700000e+02   7.5070732e-01
   5.5000000e+00   6.1100000e+02   6.1100000e+02   7.6831185e-01
   5.6000000e+00   6.1900000e+02   6.1900000e+02   7.7837158e-01
   5.7000000e+00   6.3800000e+02   6.3800000e+02   8.0226344e-01
   5.8000000e+00   6.2400000e+02   6.2400000e+02   7.8465891e-01
   5.9000000e+00   6.5400000e+02   6.5400000e+02   8.2238290e-01
   6.0000000e+00   6.3700000e+02   6.3700000e+02   8.0100597e-01
   6.1000000e+00   5.8900000e+02   5.8900000e+02   7.4064760e-01
   6.2000000e+00   4.3700000e+02   4.3700000e+02   5.4951273e-01
   6.3000000e+00   3.6200000e+02   3.6200000e+02   4.5520277e-01
   6.4000000e+00   3.4700000e+02   3.4700000e+02   4.3634077e-01
   6.5000000e+00   3.1100000e+02   3.1100000e+02   3.9107199e-01
   6.6000000e+00   2.8300000e+02   2.8300000e+02   3.5586294e-01
   6.7000000e+00   3.6000000e+02   3.6000000e+02   4.5268783e-01
   6.8000000e+00   3.4200000e+02   3.4200000e+02   4.3005344e-01
   6.9000000e+00   3.9400000e+02   3.9400000e+02   4.9544169e-01
   7.0000000e+00   3.6100000e+02   3.6100000e+02   4.5394530e-01
   7.1000000e+00   3.4500000e+02   3.4500000e+02   4.3382584e-01
   7.2000000e+00   3.8200000e+02   3.8200000e+02   4.8035209e-01
   7.3000000e+00   3.5700000e+02   3.5700000e+02   4.4891544e-01
   7.4000000e+00   4.0900000e+02   4.0900000e+02   5.1430368e-01
   7.5000000e+00   3.8200000e+02   3.8200000e+02   4.8035209e-01
   7.6000000e+00   3.7300000e+02   3.7300000e+02   4.6903489e-01
   7.7000000e+00   3.4000000e+02   3.4000000e+02   4.2753851e-01
   7.8000000e+00   3.6700000e+02   3.6700000e+02   4.6149010e-01
   7.9000000e+00   3.1500000e+02   3.1500000e+02   3.9610185e-01
   8.0000000e+00   3.7700000e+02   3.7700000e+02   4.7406476e-01
   8.1000000e+00   3.4700000e+02   3.4700000e+02   4.3634077e-01
   8.2000000e+00   3.7900000e+02   3.7900000e+02   4.7657969e-01
   8.3000000e+00   3.8700000e+02   3.8700000e+02   4.8663942e-01
   8.4000000e+00   3.3100000e+02   3.3100000e+02   4.1622131e-01
   8.5000000e+00   3.7700000e+02   3.7700000e+02   4.7406476e-01
   8.6000000e+00   3.2900000e+02   3.2900000e+02   4.1370638e-01
