   0.0000000e+00   1.5400000e+02   1.5400000e+02   1.6941694e-01
   1.0000000e-01   9.0000000e+02   9.0000000e+02   9.9009901e-01
   2.0000000e-01   9.3100000e+02   9.3100000e+02   1.0242024e+00
   3.0000000e-01   8.9300000e+02   8.9300000e+02   9.8239824e-01
   4.0000000e-01   9.1200000e+02   9.1200000e+02   1.0033003e+00
   5.0000000e-01   9.1400000e+02   9.1400000e+02   1.0055006e+00
   6.0000000e-01   7.4700000e+02   7.4700000e+02   8.2178218e-01
   7.0000000e-01   6.8800000e+02   6.8800000e+02   7.5687569e-01
   8.0000000e-01   6.9000000e+02   6.9000000e+02   7.5907591e-01
   9.0000000e-01   6.4700000e+02   6.4700000e+02   7.1177118e-01
   1.0000000e+00   6.9100000e+02   6.9100000e+02   7.6017602e-01
   1.1000000e+00   8.4900000e+02   8.4900000e+02   9.3399340e-01
   1.2000000e+00   7.6000000e+02   7.6000000e+02   8.3608361e-01
   1.3000000e+00   7.2800000e+02   7.2800000e+02   8.0088009e-01
   1.4000000e+00   7.5200000e+02   7.5200000e+02   8.2728273e-01
   1.5000000e+00   6.9500000e+02   6.9500000e+02   7.6457646e-01
   1.6000000e+00   6.9100000e+02   6.9100000e+02   7.6017602e-01
   1.7000000e+00   5.4300000e+02   5.4300000e+02   5.9735974e-01
   1.8000000e+00   4.2100000e+02   4.2100000e+02   4.6314631e-01
   1.9000000e+00   5.5800000e+02   5.5800000e+02   6.1386139e-01
   2.0000000e+00   5.3800000e+02   5.3800000e+02   5.9185919e-01
   2.1000000e+00   4.9200000e+02   4.9200000e+02   5.4125413e-01
   2.2000000e+00   5.2000000e+02   5.2000000e+02   5.7205721e-01
   2.3000000e+00   4.5800000e+02   4.5800000e+02   5.0385039e-01
   2.4000000e+00   5.4600000e+02   5.4600000e+02   6.0066007e-01
   2.5000000e+00   6.1100000e+02   6.1100000e+02   6.7216722e-01
   2.6000000e+00   4.9900000e+02   4.9900000e+02   5.4895490e-01
   2.7000000e+00   4.9100000e+02   4.9100000e+02   5.4015402e-01
   2.8000000e+00   5.0600000e+02   5.0600000e+02   5.5665567e-01
   2.9000000e+00   5.6700000e+02   5.6700000e+02   6.2376238e-01
   3.0000000e+00   5.1700000e+02   5.1700000e+02   5.6875688e-01
   3.1000000e+00   4.9300000e+02   4.9300000e+02   5.4235424e-01
